trip_id,arrival_time,departure_time,stop_id,stop_sequence
R037_T05,10:30:23,10:30:23,S0031,8
R037_T05,10:34:02,10:34:02,S0032,9
R037_T05,10:38:41,10:38:41,S0033,10
R037_T05,10:42:01,10:42:01,S0034,11
R037_T05,10:47:05,10:47:05,S0035,12
R037_T05,10:52:39,10:52:39,S0036,13
R037_T06,11:00:00,11:00:00,S0024,1
R037_T06,11:05:31,11:05:31,S0025,2
R037_T06,11:10:40,11:10:40,S0026,3
R037_T06,11:15:58,11:15:58,S0027,4
R037_T06,11:20:24,11:20:24,S0028,5
R037_T06,11:25:44,11:25:44,S0029,6
R037_T06,11:28:50,11:28:50,S0030,7
R037_T06,11:33:54,11:33:54,S0031,8
R037_T06,11:37:02,11:37:02,S0032,9
R037_T06,11:40:04,11:40:04,S0033,10
R037_T06,11:43:10,11:43:10,S0034,11
R037_T06,11:47:22,11:47:22,S0035,12
R037_T06,11:50:24,11:50:24,S0036,13
R038_T01,06:00:00,06:00:00,S0063,1
R038_T01,06:05:39,06:05:39,S0064,2
R038_T01,06:11:16,06:11:16,S0065,3
R038_T01,06:15:19,06:15:19,S0066,4
R038_T01,06:19:33,06:19:33,S0067,5
R038_T01,06:24:37,06:24:37,S0068,6
R038_T01,06:27:50,06:27:50,S0069,7
R038_T01,06:33:21,06:33:21,S0070,8
R038_T01,06:36:50,06:36:50,S0071,9
R038_T01,06:41:53,06:41:53,S0072,10
R038_T01,06:46:28,06:46:28,S0073,11
R038_T01,06:51:54,06:51:54,S0074,12
R038_T01,06:55:57,06:55:57,S0075,13
R038_T01,07:01:14,07:01:14,S0076,14
R038_T01,07:06:16,07:06:16,S0077,15
R038_T02,07:00:00,07:00:00,S0063,1
R038_T02,07:04:04,07:04:04,S0064,2
R038_T02,07:07:37,07:07:37,S0065,3
R038_T02,07:10:43,07:10:43,S0066,4
R038_T02,07:15:57,07:15:57,S0067,5
R038_T02,07:21:21,07:21:21,S0068,6
R038_T02,07:24:33,07:24:33,S0069,7
R038_T02,07:29:48,07:29:48,S0070,8
R038_T02,07:35:28,07:35:28,S0071,9
R038_T02,07:39:03,07:39:03,S0072,10
R038_T02,07:44:38,07:44:38,S0073,11
R038_T02,07:48:44,07:48:44,S0074,12
R038_T02,07:54:20,07:54:20,S0075,13
R038_T02,07:58:49,07:58:49,S0076,14
R038_T02,08:04:16,08:04:16,S0077,15
R038_T03,08:00:00,08:00:00,S0063,1
R038_T03,08:03:35,08:03:35,S0064,2
R038_T03,08:08:07,08:08:07,S0065,3
R038_T03,08:12:17,08:12:17,S0066,4
R038_T03,08:17:55,08:17:55,S0067,5
R038_T03,08:22:17,08:22:17,S0068,6
R038_T03,08:26:52,08:26:52,S0069,7
R038_T03,08:31:15,08:31:15,S0070,8
R038_T03,08:35:55,08:35:55,S0071,9
R038_T03,08:40:15,08:40:15,S0072,10
R038_T03,08:45:30,08:45:30,S0073,11
R038_T03,08:51:04,08:51:04,S0074,12
R038_T03,08:54:28,08:54:28,S0075,13
R038_T03,08:59:44,08:59:44,S0076,14
R038_T03,09:04:12,09:04:12,S0077,15
R038_T04,09:00:00,09:00:00,S0063,1
R038_T04,09:03:02,09:03:02,S0064,2
R038_T04,09:07:40,09:07:40,S0065,3
R038_T04,09:11:13,09:11:13,S0066,4
R038_T04,09:14:32,09:14:32,S0067,5
R038_T04,09:17:51,09:17:51,S0068,6
R038_T04,09:21:04,09:21:04,S0069,7
R038_T04,09:25:05,09:25:05,S0070,8
R038_T04,09:30:22,09:30:22,S0071,9
R038_T04,09:35:54,09:35:54,S0072,10
R038_T04,09:41:30,09:41:30,S0073,11
R038_T04,09:46:39,09:46:39,S0074,12
R038_T04,09:49:41,09:49:41,S0075,13
R038_T04,09:54:03,09:54:03,S0076,14
R038_T04,09:57:11,09:57:11,S0077,15
R038_T05,10:00:00,10:00:00,S0063,1
R038_T05,10:05:15,10:05:15,S0064,2
R038_T05,10:08:31,10:08:31,S0065,3
R038_T05,10:12:36,10:12:36,S0066,4
R038_T05,10:18:01,10:18:01,S0067,5
R038_T05,10:23:14,10:23:14,S0068,6
R038_T05,10:28:18,10:28:18,S0069,7
R038_T05,10:33:38,10:33:38,S0070,8
R038_T05,10:37:49,10:37:49,S0071,9
R038_T05,10:42:25,10:42:25,S0072,10
R038_T05,10:46:03,10:46:03,S0073,11
R038_T05,10:51:22,10:51:22,S0074,12
R038_T05,10:54:58,10:54:58,S0075,13
R038_T05,10:59:03,10:59:03,S0076,14
R038_T05,11:02:24,11:02:24,S0077,15
R038_T06,11:00:00,11:00:00,S0063,1
R038_T06,11:04:07,11:04:07,S0064,2
R038_T06,11:07:45,11:07:45,S0065,3
R038_T06,11:11:25,11:11:25,S0066,4
R038_T06,11:16:49,11:16:49,S0067,5
R038_T06,11:20:08,11:20:08,S0068,6
R038_T06,11:25:10,11:25:10,S0069,7
R038_T06,11:29:44,11:29:44,S0070,8
R038_T06,11:34:53,11:34:53,S0071,9
R038_T06,11:39:25,11:39:25,S0072,10
R038_T06,11:44:39,11:44:39,S0073,11
R038_T06,11:47:42,11:47:42,S0074,12
R038_T06,11:53:07,11:53:07,S0075,13
R038_T06,11:57:45,11:57:45,S0076,14
R038_T06,12:03:17,12:03:17,S0077,15
R039_T01,06:00:00,06:00:00,S0038,1
R039_T01,06:04:09,06:04:09,S0039,2
R039_T01,06:07:30,06:07:30,S0040,3
R039_T01,06:11:00,06:11:00,S0041,4
R039_T01,06:16:03,06:16:03,S0042,5
R039_T01,06:21:28,06:21:28,S0043,6
R039_T01,06:25:33,06:25:33,S0044,7
R039_T01,06:30:05,06:30:05,S0045,8
R039_T01,06:34:13,06:34:13,S0046,9
R039_T01,06:37:43,06:37:43,S0047,10
R039_T01,06:42:55,06:42:55,S0048,11
R039_T01,06:47:20,06:47:20,S0049,12
R039_T01,06:52:56,06:52:56,S0050,13
R039_T02,07:00:00,07:00:00,S0038,1
R039_T02,07:05:33,07:05:33,S0039,2
R039_T02,07:08:48,07:08:48,S0040,3
R039_T02,07:12:05,07:12:05,S0041,4
R039_T02,07:16:25,07:16:25,S0042,5
R039_T02,07:22:01,07:22:01,S0043,6
R039_T02,07:25:08,07:25:08,S0044,7
R039_T02,07:30:34,07:30:34,S0045,8
R039_T02,07:34:57,07:34:57,S0046,9
R039_T02,07:39:09,07:39:09,S0047,10
R039_T02,07:43:31,07:43:31,S0048,11
R039_T02,07:48:32,07:48:32,S0049,12
R039_T02,07:52:42,07:52:42,S0050,13
R039_T03,08:00:00,08:00:00,S0038,1
R039_T03,08:04:39,08:04:39,S0039,2
R039_T03,08:08:07,08:08:07,S0040,3
R039_T03,08:11:21,08:11:21,S0041,4
R039_T03,08:14:44,08:14:44,S0042,5
R039_T03,08:17:49,08:17:49,S0043,6
R039_T03,08:20:52,08:20:52,S0044,7
R039_T03,08:24:31,08:24:31,S0045,8
R039_T03,08:27:49,08:27:49,S0046,9
R039_T03,08:31:10,08:31:10,S0047,10
R039_T03,08:36:17,08:36:17,S0048,11
R039_T03,08:40:45,08:40:45,S0049,12
R039_T03,08:44:46,08:44:46,S0050,13
R039_T04,09:00:00,09:00:00,S0038,1
R039_T04,09:05:34,09:05:34,S0039,2
R039_T04,09:08:47,09:08:47,S0040,3
R039_T04,09:14:20,09:14:20,S0041,4
R039_T04,09:18:55,09:18:55,S0042,5
R039_T04,09:23:34,09:23:34,S0043,6
R039_T04,09:28:43,09:28:43,S0044,7
R039_T04,09:33:44,09:33:44,S0045,8
R039_T04,09:38:21,09:38:21,S0046,9
R039_T04,09:43:54,09:43:54,S0047,10
R039_T04,09:47:10,09:47:10,S0048,11
R039_T04,09:50:13,09:50:13,S0049,12
R039_T04,09:54:25,09:54:25,S0050,13
R039_T05,10:00:00,10:00:00,S0038,1
R039_T05,10:04:03,10:04:03,S0039,2
R039_T05,10:08:03,10:08:03,S0040,3
R039_T05,10:11:27,10:11:27,S0041,4
R039_T05,10:16:44,10:16:44,S0042,5
R039_T05,10:22:07,10:22:07,S0043,6
R039_T05,10:25:08,10:25:08,S0044,7
R039_T05,10:29:32,10:29:32,S0045,8
R039_T05,10:32:56,10:32:56,S0046,9
R039_T05,10:38:02,10:38:02,S0047,10
R039_T05,10:42:33,10:42:33,S0048,11
R039_T05,10:48:07,10:48:07,S0049,12
R039_T05,10:51:18,10:51:18,S0050,13
R039_T06,11:00:00,11:00:00,S0038,1
R039_T06,11:04:35,11:04:35,S0039,2
R039_T06,11:09:36,11:09:36,S0040,3
R039_T06,11:12:51,11:12:51,S0041,4
R039_T06,11:18:10,11:18:10,S0042,5
R039_T06,11:22:41,11:22:41,S0043,6
R039_T06,11:26:51,11:26:51,S0044,7
R039_T06,11:30:13,11:30:13,S0045,8
R039_T06,11:35:35,11:35:35,S0046,9
R039_T06,11:40:15,11:40:15,S0047,10
R039_T06,11:44:30,11:44:30,S0048,11
R039_T06,11:49:47,11:49:47,S0049,12
R039_T06,11:53:27,11:53:27,S0050,13
R040_T01,06:00:00,06:00:00,S0004,1
R040_T01,06:05:17,06:05:17,S0005,2
R040_T01,06:08:26,06:08:26,S0006,3
R040_T01,06:12:51,06:12:51,S0007,4
R040_T01,06:17:59,06:17:59,S0008,5
R040_T01,06:21:23,06:21:23,S0009,6
R040_T01,06:27:02,06:27:02,S0010,7
R040_T01,06:32:16,06:32:16,S0011,8
R040_T01,06:36:31,06:36:31,S0012,9
R040_T01,06:41:40,06:41:40,S0013,10
R040_T01,06:45:59,06:45:59,S0014,11
R040_T01,06:51:20,06:51:20,S0015,12
R040_T01,06:55:54,06:55:54,S0016,13
R040_T01,06:59:07,06:59:07,S0017,14
R040_T01,07:04:15,07:04:15,S0018,15
R040_T01,07:09:49,07:09:49,S0019,16
R040_T02,07:00:00,07:00:00,S0004,1
R040_T02,07:03:19,07:03:19,S0005,2
R040_T02,07:08:52,07:08:52,S0006,3
R040_T02,07:12:19,07:12:19,S0007,4
R040_T02,07:15:55,07:15:55,S0008,5
R040_T02,07:19:15,07:19:15,S0009,6
R040_T02,07:22:50,07:22:50,S0010,7
R040_T02,07:27:57,07:27:57,S0011,8
R040_T02,07:31:17,07:31:17,S0012,9
R040_T02,07:34:18,07:34:18,S0013,10
R040_T02,07:38:44,07:38:44,S0014,11
R040_T02,07:43:03,07:43:03,S0015,12
R040_T02,07:47:43,07:47:43,S0016,13
R040_T02,07:53:00,07:53:00,S0017,14
R040_T02,07:56:12,07:56:12,S0018,15
R040_T02,07:59:20,07:59:20,S0019,16
R040_T03,08:00:00,08:00:00,S0004,1
R040_T03,08:05:39,08:05:39,S0005,2
R040_T03,08:10:17,08:10:17,S0006,3
R040_T03,08:15:56,08:15:56,S0007,4
R040_T03,08:19:34,08:19:34,S0008,5
R040_T03,08:22:48,08:22:48,S0009,6
R040_T03,08:27:49,08:27:49,S0010,7
R040_T03,08:31:54,08:31:54,S0011,8
R040_T03,08:37:24,08:37:24,S0012,9
R040_T03,08:40:56,08:40:56,S0013,10
R040_T03,08:46:26,08:46:26,S0014,11
R040_T03,08:51:49,08:51:49,S0015,12
R040_T03,08:55:13,08:55:13,S0016,13
R040_T03,08:59:43,08:59:43,S0017,14
R040_T03,09:02:53,09:02:53,S0018,15
R040_T03,09:06:07,09:06:07,S0019,16
R040_T04,09:00:00,09:00:00,S0004,1
R040_T04,09:03:17,09:03:17,S0005,2
R040_T04,09:07:31,09:07:31,S0006,3
R040_T04,09:12:43,09:12:43,S0007,4
R040_T04,09:15:47,09:15:47,S0008,5
R040_T04,09:19:15,09:19:15,S0009,6
R040_T04,09:24:46,09:24:46,S0010,7
R040_T04,09:30:06,09:30:06,S0011,8
R040_T04,09:34:21,09:34:21,S0012,9
R040_T04,09:38:46,09:38:46,S0013,10
R040_T04,09:42:24,09:42:24,S0014,11
R040_T04,09:47:48,09:47:48,S0015,12
R040_T04,09:53:08,09:53:08,S0016,13
R040_T04,09:57:47,09:57:47,S0017,14
R040_T04,10:03:23,10:03:23,S0018,15
R040_T04,10:08:57,10:08:57,S0019,16
R040_T05,10:00:00,10:00:00,S0004,1
R040_T05,10:05:06,10:05:06,S0005,2
R040_T05,10:09:35,10:09:35,S0006,3
R040_T05,10:12:50,10:12:50,S0007,4
R040_T05,10:18:24,10:18:24,S0008,5
R040_T05,10:22:26,10:22:26,S0009,6
R040_T05,10:27:50,10:27:50,S0010,7
R040_T05,10:33:30,10:33:30,S0011,8
R040_T05,10:36:42,10:36:42,S0012,9
R040_T05,10:41:10,10:41:10,S0013,10
R040_T05,10:45:29,10:45:29,S0014,11
R040_T05,10:49:58,10:49:58,S0015,12
R040_T05,10:53:25,10:53:25,S0016,13
R040_T05,10:58:04,10:58:04,S0017,14
R040_T05,11:01:37,11:01:37,S0018,15
R040_T05,11:05:06,11:05:06,S0019,16
R040_T06,11:00:00,11:00:00,S0004,1
R040_T06,11:03:32,11:03:32,S0005,2
R040_T06,11:06:43,11:06:43,S0006,3
R040_T06,11:12:17,11:12:17,S0007,4
R040_T06,11:15:42,11:15:42,S0008,5
R040_T06,11:20:02,11:20:02,S0009,6
R040_T06,11:24:03,11:24:03,S0010,7
R040_T06,11:27:32,11:27:32,S0011,8
R040_T06,11:32:44,11:32:44,S0012,9
R040_T06,11:36:49,11:36:49,S0013,10
R040_T06,11:41:09,11:41:09,S0014,11
R040_T06,11:46:19,11:46:19,S0015,12
R040_T06,11:51:26,11:51:26,S0016,13
R040_T06,11:54:33,11:54:33,S0017,14
R040_T06,12:00:01,12:00:01,S0018,15
R040_T06,12:05:24,12:05:24,S0019,16
R041_T01,06:00:00,06:00:00,S0050,1
R041_T01,06:05:32,06:05:32,S0051,2
R041_T01,06:10:42,06:10:42,S0052,3
R041_T01,06:15:17,06:15:17,S0053,4
R041_T01,06:19:19,06:19:19,S0054,5
R041_T01,06:22:40,06:22:40,S0055,6
R041_T01,06:27:49,06:27:49,S0056,7
R041_T01,06:30:58,06:30:58,S0057,8
R041_T01,06:34:01,06:34:01,S0058,9
R041_T01,06:38:20,06:38:20,S0059,10
R041_T01,06:42:48,06:42:48,S0060,11
R041_T01,06:47:28,06:47:28,S0061,12
R041_T01,06:50:35,06:50:35,S0062,13
R041_T01,06:53:47,06:53:47,S0063,14
R041_T01,06:57:26,06:57:26,S0064,15
R041_T02,07:00:00,07:00:00,S0050,1
R041_T02,07:04:31,07:04:31,S0051,2
R041_T02,07:09:05,07:09:05,S0052,3
R041_T02,07:12:43,07:12:43,S0053,4
R041_T02,07:16:58,07:16:58,S0054,5
R041_T02,07:20:35,07:20:35,S0055,6
R041_T02,07:26:05,07:26:05,S0056,7
R041_T02,07:30:31,07:30:31,S0057,8
R041_T02,07:34:36,07:34:36,S0058,9
R041_T02,07:40:14,07:40:14,S0059,10
R041_T02,07:43:29,07:43:29,S0060,11
R041_T02,07:48:46,07:48:46,S0061,12
R041_T02,07:54:26,07:54:26,S0062,13
R041_T02,07:59:39,07:59:39,S0063,14
R041_T02,08:02:50,08:02:50,S0064,15
R041_T03,08:00:00,08:00:00,S0050,1
R041_T03,08:05:22,08:05:22,S0051,2
R041_T03,08:08:31,08:08:31,S0052,3
R041_T03,08:12:07,08:12:07,S0053,4
R041_T03,08:17:26,08:17:26,S0054,5
R041_T03,08:21:31,08:21:31,S0055,6
R041_T03,08:24:37,08:24:37,S0056,7
R041_T03,08:28:48,08:28:48,S0057,8
R041_T03,08:32:06,08:32:06,S0058,9
R041_T03,08:37:44,08:37:44,S0059,10
R041_T03,08:43:19,08:43:19,S0060,11
R041_T03,08:46:48,08:46:48,S0061,12
R041_T03,08:52:25,08:52:25,S0062,13
R041_T03,08:56:27,08:56:27,S0063,14
R041_T03,08:59:46,08:59:46,S0064,15
R041_T04,09:00:00,09:00:00,S0050,1
R041_T04,09:04:04,09:04:04,S0051,2
R041_T04,09:08:39,09:08:39,S0052,3
R041_T04,09:11:57,09:11:57,S0053,4
R041_T04,09:16:05,09:16:05,S0054,5
R041_T04,09:19:22,09:19:22,S0055,6
R041_T04,09:23:55,09:23:55,S0056,7
R041_T04,09:28:28,09:28:28,S0057,8
R041_T04,09:31:41,09:31:41,S0058,9
R041_T04,09:36:44,09:36:44,S0059,10
R041_T04,09:40:20,09:40:20,S0060,11
R041_T04,09:46:00,09:46:00,S0061,12
R041_T04,09:51:05,09:51:05,S0062,13
R041_T04,09:55:43,09:55:43,S0063,14
R041_T04,10:01:01,10:01:01,S0064,15
R041_T05,10:00:00,10:00:00,S0050,1
R041_T05,10:04:16,10:04:16,S0051,2
R041_T05,10:09:52,10:09:52,S0052,3
R041_T05,10:15:14,10:15:14,S0053,4
R041_T05,10:18:53,10:18:53,S0054,5
R041_T05,10:24:24,10:24:24,S0055,6
R041_T05,10:30:04,10:30:04,S0056,7
R041_T05,10:34:35,10:34:35,S0057,8
R041_T05,10:38:14,10:38:14,S0058,9
R041_T05,10:41:32,10:41:32,S0059,10
R041_T05,10:44:32,10:44:32,S0060,11
R041_T05,10:47:33,10:47:33,S0061,12
R041_T05,10:52:13,10:52:13,S0062,13
R041_T05,10:55:26,10:55:26,S0063,14
R041_T05,11:00:52,11:00:52,S0064,15
R041_T06,11:00:00,11:00:00,S0050,1
R041_T06,11:04:22,11:04:22,S0051,2
R041_T06,11:10:02,11:10:02,S0052,3
R041_T06,11:13:02,11:13:02,S0053,4
R041_T06,11:18:14,11:18:14,S0054,5
R041_T06,11:23:32,11:23:32,S0055,6
R041_T06,11:27:36,11:27:36,S0056,7
R041_T06,11:31:55,11:31:55,S0057,8
R041_T06,11:37:30,11:37:30,S0058,9
R041_T06,11:41:30,11:41:30,S0059,10
R041_T06,11:44:51,11:44:51,S0060,11
R041_T06,11:49:16,11:49:16,S0061,12
R041_T06,11:54:52,11:54:52,S0062,13
R041_T06,11:59:53,11:59:53,S0063,14
R041_T06,12:03:05,12:03:05,S0064,15
R042_T01,06:00:00,06:00:00,S0062,1
R042_T01,06:04:02,06:04:02,S0063,2
R042_T01,06:09:10,06:09:10,S0064,3
R042_T01,06:13:19,06:13:19,S0065,4
R042_T01,06:18:48,06:18:48,S0066,5
R042_T01,06:24:09,06:24:09,S0067,6
R042_T01,06:28:35,06:28:35,S0068,7
R042_T01,06:33:38,06:33:38,S0069,8
R042_T01,06:38:57,06:38:57,S0070,9
R042_T01,06:44:17,06:44:17,S0071,10
R042_T01,06:49:51,06:49:51,S0072,11
R042_T01,06:53:04,06:53:04,S0073,12
R042_T01,06:58:25,06:58:25,S0074,13
R042_T01,07:02:29,07:02:29,S0075,14
R042_T01,07:05:46,07:05:46,S0076,15
R042_T02,07:00:00,07:00:00,S0062,1
R042_T02,07:04:40,07:04:40,S0063,2
R042_T02,07:09:50,07:09:50,S0064,3
R042_T02,07:15:28,07:15:28,S0065,4
R042_T02,07:19:39,07:19:39,S0066,5
R042_T02,07:24:46,07:24:46,S0067,6
R042_T02,07:29:06,07:29:06,S0068,7
R042_T02,07:34:08,07:34:08,S0069,8
R042_T02,07:38:34,07:38:34,S0070,9
R042_T02,07:42:05,07:42:05,S0071,10
R042_T02,07:45:28,07:45:28,S0072,11
R042_T02,07:49:47,07:49:47,S0073,12
R042_T02,07:53:20,07:53:20,S0074,13
R042_T02,07:57:31,07:57:31,S0075,14
R042_T02,08:00:54,08:00:54,S0076,15
R042_T03,08:00:00,08:00:00,S0062,1
R042_T03,08:03:28,08:03:28,S0063,2
R042_T03,08:08:29,08:08:29,S0064,3
R042_T03,08:13:01,08:13:01,S0065,4
R042_T03,08:16:13,08:16:13,S0066,5
R042_T03,08:20:43,08:20:43,S0067,6
R042_T03,08:26:16,08:26:16,S0068,7
R042_T03,08:30:36,08:30:36,S0069,8
R042_T03,08:33:42,08:33:42,S0070,9
R042_T03,08:38:50,08:38:50,S0071,10
R042_T03,08:41:52,08:41:52,S0072,11
R042_T03,08:46:16,08:46:16,S0073,12
R042_T03,08:51:49,08:51:49,S0074,13
R042_T03,08:54:49,08:54:49,S0075,14
R042_T03,08:58:51,08:58:51,S0076,15
R042_T04,09:00:00,09:00:00,S0062,1
R042_T04,09:03:21,09:03:21,S0063,2
R042_T04,09:07:23,09:07:23,S0064,3
R042_T04,09:10:56,09:10:56,S0065,4
R042_T04,09:16:15,09:16:15,S0066,5
R042_T04,09:19:51,09:19:51,S0067,6
R042_T04,09:24:31,09:24:31,S0068,7
R042_T04,09:27:51,09:27:51,S0069,8
R042_T04,09:31:03,09:31:03,S0070,9
R042_T04,09:35:20,09:35:20,S0071,10
R042_T04,09:40:40,09:40:40,S0072,11
R042_T04,09:44:47,09:44:47,S0073,12
R042_T04,09:48:56,09:48:56,S0074,13
R042_T04,09:52:13,09:52:13,S0075,14
R042_T04,09:55:13,09:55:13,S0076,15
R042_T05,10:00:00,10:00:00,S0062,1
R042_T05,10:05:06,10:05:06,S0063,2
R042_T05,10:08:40,10:08:40,S0064,3
R042_T05,10:13:15,10:13:15,S0065,4
R042_T05,10:17:32,10:17:32,S0066,5
R042_T05,10:20:50,10:20:50,S0067,6
R042_T05,10:26:05,10:26:05,S0068,7
R042_T05,10:29:09,10:29:09,S0069,8
R042_T05,10:33:48,10:33:48,S0070,9
R042_T05,10:38:22,10:38:22,S0071,10
R042_T05,10:42:25,10:42:25,S0072,11
R042_T05,10:45:26,10:45:26,S0073,12
R042_T05,10:49:29,10:49:29,S0074,13
R042_T05,10:52:53,10:52:53,S0075,14
R042_T05,10:55:58,10:55:58,S0076,15
R042_T06,11:00:00,11:00:00,S0062,1
R042_T06,11:03:38,11:03:38,S0063,2
R042_T06,11:09:18,11:09:18,S0064,3
R042_T06,11:14:46,11:14:46,S0065,4
R042_T06,11:20:08,11:20:08,S0066,5
R042_T06,11:24:29,11:24:29,S0067,6
R042_T06,11:28:03,11:28:03,S0068,7
R042_T06,11:31:32,11:31:32,S0069,8
R042_T06,11:36:40,11:36:40,S0070,9
R042_T06,11:40:09,11:40:09,S0071,10
R042_T06,11:43:38,11:43:38,S0072,11
R042_T06,11:48:07,11:48:07,S0073,12
R042_T06,11:52:21,11:52:21,S0074,13
R042_T06,11:55:30,11:55:30,S0075,14
R042_T06,12:00:46,12:00:46,S0076,15
R043_T01,06:00:00,06:00:00,S0090,1
R043_T01,06:05:21,06:05:21,S0091,2
R043_T01,06:09:50,06:09:50,S0092,3
R043_T01,06:13:51,06:13:51,S0093,4
R043_T01,06:17:21,06:17:21,S0094,5
R043_T01,06:20:43,06:20:43,S0095,6
R043_T01,06:25:12,06:25:12,S0096,7
R043_T01,06:28:30,06:28:30,S0097,8
R043_T01,06:33:08,06:33:08,S0098,9
R043_T01,06:38:16,06:38:16,S0099,10
R043_T01,06:43:22,06:43:22,S0100,11
R043_T02,07:00:00,07:00:00,S0090,1
R043_T02,07:04:35,07:04:35,S0091,2
R043_T02,07:09:39,07:09:39,S0092,3
R043_T02,07:14:13,07:14:13,S0093,4
R043_T02,07:18:38,07:18:38,S0094,5
R043_T02,07:24:04,07:24:04,S0095,6
R043_T02,07:27:43,07:27:43,S0096,7
R043_T02,07:31:18,07:31:18,S0097,8
R043_T02,07:34:48,07:34:48,S0098,9
R043_T02,07:38:52,07:38:52,S0099,10
R043_T02,07:43:05,07:43:05,S0100,11
R043_T03,08:00:00,08:00:00,S0090,1
R043_T03,08:04:27,08:04:27,S0091,2
R043_T03,08:09:48,08:09:48,S0092,3
R043_T03,08:15:03,08:15:03,S0093,4
R043_T03,08:18:07,08:18:07,S0094,5
R043_T03,08:23:43,08:23:43,S0095,6
R043_T03,08:27:50,08:27:50,S0096,7
R043_T03,08:33:28,08:33:28,S0097,8
R043_T03,08:37:48,08:37:48,S0098,9
R043_T03,08:42:54,08:42:54,S0099,10
R043_T03,08:47:05,08:47:05,S0100,11
R043_T04,09:00:00,09:00:00,S0090,1
R043_T04,09:03:38,09:03:38,S0091,2
R043_T04,09:07:16,09:07:16,S0092,3
R043_T04,09:11:36,09:11:36,S0093,4
R043_T04,09:15:39,09:15:39,S0094,5
R043_T04,09:18:52,09:18:52,S0095,6
R043_T04,09:22:29,09:22:29,S0096,7
R043_T04,09:27:29,09:27:29,S0097,8
R043_T04,09:30:38,09:30:38,S0098,9
R043_T04,09:35:12,09:35:12,S0099,10
R043_T04,09:39:36,09:39:36,S0100,11
R043_T05,10:00:00,10:00:00,S0090,1
R043_T05,10:04:12,10:04:12,S0091,2
R043_T05,10:07:32,10:07:32,S0092,3
R043_T05,10:12:08,10:12:08,S0093,4
R043_T05,10:17:27,10:17:27,S0094,5
R043_T05,10:21:49,10:21:49,S0095,6
R043_T05,10:25:26,10:25:26,S0096,7
R043_T05,10:29:05,10:29:05,S0097,8
R043_T05,10:34:30,10:34:30,S0098,9
R043_T05,10:37:48,10:37:48,S0099,10
R043_T05,10:41:11,10:41:11,S0100,11
R043_T06,11:00:00,11:00:00,S0090,1
R043_T06,11:03:35,11:03:35,S0091,2
R043_T06,11:07:42,11:07:42,S0092,3
R043_T06,11:11:43,11:11:43,S0093,4
R043_T06,11:15:10,11:15:10,S0094,5
R043_T06,11:20:47,11:20:47,S0095,6
R043_T06,11:25:27,11:25:27,S0096,7
R043_T06,11:29:51,11:29:51,S0097,8
R043_T06,11:34:15,11:34:15,S0098,9
R043_T06,11:38:49,11:38:49,S0099,10
R043_T06,11:42:00,11:42:00,S0100,11
R044_T01,06:00:00,06:00:00,S0072,1
R044_T01,06:04:23,06:04:23,S0073,2
R044_T01,06:08:32,06:08:32,S0074,3
R044_T01,06:12:40,06:12:40,S0075,4
R044_T01,06:15:40,06:15:40,S0076,5
R044_T01,06:18:41,06:18:41,S0077,6
R044_T01,06:22:12,06:22:12,S0078,7
R044_T01,06:27:39,06:27:39,S0079,8
R044_T01,06:30:44,06:30:44,S0080,9
R044_T01,06:34:10,06:34:10,S0081,10
R044_T01,06:38:48,06:38:48,S0082,11
R044_T02,07:00:00,07:00:00,S0072,1
R044_T02,07:03:29,07:03:29,S0073,2
R044_T02,07:08:56,07:08:56,S0074,3
R044_T02,07:14:24,07:14:24,S0075,4
R044_T02,07:18:46,07:18:46,S0076,5
R044_T02,07:21:57,07:21:57,S0077,6
R044_T02,07:26:35,07:26:35,S0078,7
R044_T02,07:30:11,07:30:11,S0079,8
R044_T02,07:34:26,07:34:26,S0080,9
R044_T02,07:39:58,07:39:58,S0081,10
R044_T02,07:44:24,07:44:24,S0082,11
R044_T03,08:00:00,08:00:00,S0072,1
R044_T03,08:04:02,08:04:02,S0073,2
R044_T03,08:07:38,08:07:38,S0074,3
R044_T03,08:12:01,08:12:01,S0075,4
R044_T03,08:15:38,08:15:38,S0076,5
R044_T03,08:19:43,08:19:43,S0077,6
R044_T03,08:23:16,08:23:16,S0078,7
R044_T03,08:27:45,08:27:45,S0079,8
R044_T03,08:32:50,08:32:50,S0080,9
R044_T03,08:38:29,08:38:29,S0081,10
R044_T03,08:41:44,08:41:44,S0082,11
R044_T04,09:00:00,09:00:00,S0072,1
R044_T04,09:05:04,09:05:04,S0073,2
R044_T04,09:10:44,09:10:44,S0074,3
R044_T04,09:16:21,09:16:21,S0075,4
R044_T04,09:21:00,09:21:00,S0076,5
R044_T04,09:24:21,09:24:21,S0077,6
R044_T04,09:29:21,09:29:21,S0078,7
R044_T04,09:33:50,09:33:50,S0079,8
R044_T04,09:39:20,09:39:20,S0080,9
R044_T04,09:44:41,09:44:41,S0081,10
R044_T04,09:49:03,09:49:03,S0082,11
R044_T05,10:00:00,10:00:00,S0072,1
R044_T05,10:03:02,10:03:02,S0073,2
R044_T05,10:08:40,10:08:40,S0074,3
R044_T05,10:13:59,10:13:59,S0075,4
R044_T05,10:19:35,10:19:35,S0076,5
R044_T05,10:23:38,10:23:38,S0077,6
R044_T05,10:29:08,10:29:08,S0078,7
R044_T05,10:34:18,10:34:18,S0079,8
R044_T05,10:39:21,10:39:21,S0080,9
